기관코드,전체기관명,최하위기관명,차수,서열,소속기관차수,차상위기관코드,최상위기관코드,대표기관코드,유형분류_대,유형분류_중,유형분류_소,우편번호,행정동코드,소재지코드,나머지주소,지번,전화번호,팩스번호,생성일자,폐지일자,변경일자,존폐여부,이전기관코드
1491858,노동부 노사협력정책국 공공기관노사관계과,공공기관노사관계과,3.0,1.0,0.0,1491635,1490000,1490000,1.0,4.0,07,,,4129010700,,000010000,,,20100105,20100224.0,20100303.0,1,
1491859,노동부 대변인 홍보기획팀,홍보기획팀,3.0,1.0,0.0,1491687,1490000,1490000,1.0,4.0,09,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491860,노동부 감사관 고객만족팀,고객만족팀,3.0,2.0,0.0,1490006,1490000,1490000,1.0,4.0,09,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491861,노동부 기획조정실 국제협력관 정보화기획팀,정보화기획팀,4.0,3.0,0.0,1491640,1490000,1490000,1.0,4.0,09,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491862,노동부 고용정책실 노동시장정책관,노동시장정책관,3.0,1.0,0.0,1491634,1490000,1490000,1.0,5.0,02,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491863,노동부 고용정책실 노동시장정책관 노동시장정책과,노동시장정책과,4.0,1.0,0.0,1491862,1490000,1490000,1.0,4.0,07,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491864,노동부 고용정책실 노동시장정책관 고용전략과,고용전략과,4.0,2.0,0.0,1491862,1490000,1490000,1.0,4.0,07,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491865,노동부 고용정책실 노동시장정책관 고용보험정책과,고용보험정책과,4.0,3.0,0.0,1491862,1490000,1490000,1.0,4.0,07,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491866,노동부 고용정책실 노동시장정책관 노동시장분석과,노동시장분석과,4.0,4.0,0.0,1491862,1490000,1490000,1.0,4.0,07,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491867,노동부 고용정책실 인력수급정책관,인력수급정책관,3.0,1.0,0.0,1491634,1490000,1490000,1.0,5.0,02,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491868,노동부 고용정책실 인력수급정책관 인력수급정책과,인력수급정책과,4.0,1.0,0.0,1491867,1490000,1490000,1.0,4.0,07,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491869,노동부 고용정책실 인력수급정책관 청년고용대책과,청년고용대책과,4.0,2.0,0.0,1491867,1490000,1490000,1.0,4.0,07,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491870,노동부 고용정책실 인력수급정책관 외국인력정책과,외국인력정책과,4.0,3.0,0.0,1491867,1490000,1490000,1.0,4.0,07,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491871,노동부 고용정책실 고용평등정책관 고용평등정책과,고용평등정책과,4.0,1.0,0.0,1491661,1490000,1490000,1.0,4.0,07,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491872,노동부 고용정책실 고용서비스정책관 사회적기업과,사회적기업과,4.0,3.0,0.0,1491724,1490000,1490000,1.0,4.0,07,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491873,노동부 고용정책실 직업체험관설립운영단,직업체험관설립운영단,3.0,4.0,0.0,1491634,1490000,1490000,1.0,98.0,,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491874,노동부 고용정책실 직업체험관설립운영단 기획지원팀,기획지원팀,4.0,1.0,0.0,1491873,1490000,1490000,1.0,98.0,,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491875,노동부 고용정책실 직업체험관설립운영단 전시체험팀,전시체험팀,4.0,2.0,0.0,1491873,1490000,1490000,1.0,98.0,,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491876,노동부 노사정책실,노사정책실,2.0,3.0,0.0,1490000,1490000,1490000,1.0,4.0,03,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491877,노동부 노사정책실 노사협력정책관,노사협력정책관,3.0,1.0,0.0,1491876,1490000,1490000,1.0,5.0,02,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491878,노동부 노사정책실 노사협력정책관 노사협력정책과,노사협력정책과,4.0,1.0,0.0,1491877,1490000,1490000,1.0,4.0,07,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491879,노동부 노사정책실 노사협력정책관 노사관계법제과,노사관계법제과,4.0,2.0,0.0,1491877,1490000,1490000,1.0,4.0,07,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491880,노동부 노사정책실 노사협력정책관 노사관계대책과,노사관계대책과,4.0,3.0,0.0,1491877,1490000,1490000,1.0,4.0,07,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491881,노동부 노사정책실 노사관계선진화실무지원단,노사관계선진화실무지원단,3.0,2.0,0.0,1491876,1490000,1490000,1.0,5.0,02,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491882,노동부 노사정책실 근로기준정책관,근로기준정책관,3.0,3.0,0.0,1491876,1490000,1490000,1.0,5.0,02,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491883,노동부 노사정책실 근로기준정책관 근로기준과,근로기준과,4.0,1.0,0.0,1491882,1490000,1490000,1.0,4.0,07,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491884,노동부 노사정책실 근로기준정책관 임금복지과,임금복지과,4.0,2.0,0.0,1491882,1490000,1490000,1.0,4.0,07,,,4129000000,,000010000,,,20100224,20100705.0,20100727.0,1,
1491885,노동부 노사정책실 근로기준정책관 산재보험과,산재보험과,4.0,3.0,0.0,1491882,1490000,1490000,1.0,4.0,07,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491886,노동부 노사정책실 산업안전보건정책관,산업안전보건정책관,3.0,4.0,0.0,1491876,1490000,1490000,1.0,5.0,02,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491887,노동부 노사정책실 산업안전보건정책관 안전보건정책과,안전보건정책과,4.0,1.0,0.0,1491886,1490000,1490000,1.0,4.0,07,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491888,노동부 노사정책실 산업안전보건정책관 근로자건강보호과,근로자건강보호과,4.0,2.0,0.0,1491886,1490000,1490000,1.0,4.0,07,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491889,노동부 노사정책실 산업안전보건정책관 안전보건지도과,안전보건지도과,4.0,3.0,0.0,1491886,1490000,1490000,1.0,4.0,07,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491890,노동부 노사정책실 공공노사정책관,공공노사정책관,3.0,5.0,0.0,1491876,1490000,1490000,1.0,5.0,02,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491891,노동부 노사정책실 공공노사정책관 공무원노사관계과,공무원노사관계과,4.0,1.0,0.0,1491890,1490000,1490000,1.0,4.0,07,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491892,노동부 노사정책실 공공노사정책관 공공기관노사관계과,공공기관노사관계과,4.0,2.0,0.0,1491890,1490000,1490000,1.0,4.0,07,,,4129010700,,000010000,,,20100224,20100705.0,20100727.0,1,
1491893,노동부 서울지방노동청 서울종합고용지원센터 지역협력과,지역협력과,4.0,2.0,0.0,1491401,1490000,1490000,1.0,4.0,07,,,1114010900,,000010000,,,20100224,20100705.0,20100727.0,1,
1491894,노동부 서울지방노동청 서울종합고용지원센터 취업지원1과,취업지원1과,4.0,2.0,0.0,1491401,1490000,1490000,1.0,4.0,07,,,1114010900,,000010000,,,20100224,20100705.0,20100727.0,1,
1491895,노동부 서울지방노동청 서울종합고용지원센터 취업지원2과,취업지원2과,4.0,3.0,0.0,1491401,1490000,1490000,1.0,4.0,07,,,1114010900,,000010000,,,20100224,20100705.0,20100727.0,1,
1491896,노동부 서울지방노동청 서울강남지청 서울강남종합고용지원센터 취업지원1과,취업지원1과,5.0,2.0,0.0,1491405,1490000,1490000,1.0,4.0,,,,1168010600,,000000000,,,20100224,20100705.0,20100727.0,1,
1491897,노동부 서울지방노동청 서울강남지청 서울강남종합고용지원센터 취업지원2과,취업지원2과,5.0,2.0,0.0,1491405,1490000,1490000,1.0,4.0,07,,,1168010600,,000000000,,,20100224,20100705.0,20100727.0,1,
1491898,노동부 서울지방노동청 서울강남지청 서울강남종합고용지원센터 직업능력개발과,직업능력개발과,5.0,5.0,0.0,1491405,1490000,1490000,1.0,4.0,07,,,1168010600,,000000000,,,20100224,20100705.0,20100727.0,1,
1491899,노동부 서울지방노동청 서울동부지청 서울동부종합고용지원센터 취업지원1과,취업지원1과,5.0,2.0,0.0,1491408,1490000,1490000,1.0,4.0,07,,,1171010700,,000000000,,,20100224,20100705.0,20100727.0,1,
1491900,노동부 서울지방노동청 서울동부지청 서울동부종합고용지원센터 취업지원2과,취업지원2과,5.0,2.0,0.0,1491408,1490000,1490000,1.0,4.0,07,,,1171010700,,000000000,,,20100224,20100705.0,20100727.0,1,
1491901,노동부 서울지방노동청 서울남부지청 서울남부종합고용지원센터 취업지원1과,취업지원1과,5.0,2.0,0.0,1491417,1490000,1490000,1.0,4.0,07,,,1156012500,,000000000,,,20100224,20100705.0,20100727.0,1,
1491902,노동부 서울지방노동청 서울남부지청 서울남부종합고용지원센터 취업지원2과,취업지원2과,5.0,2.0,0.0,1491417,1490000,1490000,1.0,4.0,07,,,1156012500,,000000000,,,20100224,20100705.0,20100727.0,1,
1491903,노동부 서울지방노동청 서울북부지청 서울북부종합고용지원센터 취업지원1과,취업지원1과,5.0,2.0,0.0,1491414,1490000,1490000,1.0,4.0,07,,,1135010500,,000000000,,,20100224,20100705.0,20100727.0,1,
1491904,노동부 서울지방노동청 서울북부지청 서울북부종합고용지원센터 취업지원2과,취업지원2과,5.0,2.0,0.0,1491414,1490000,1490000,1.0,4.0,07,,,1135010500,,000000000,,,20100224,20100705.0,20100727.0,1,
1491905,노동부 서울지방노동청 서울관악지청 서울관악종합고용지원센터 취업지원1과,취업지원1과,5.0,2.0,0.0,1491419,1490000,1490000,1.0,4.0,07,,,1153010200,,000000000,,,20100224,20100705.0,20100727.0,1,
1491906,노동부 서울지방노동청 서울관악지청 서울관악종합고용지원센터 취업지원2과,취업지원2과,5.0,2.0,0.0,1491419,1490000,1490000,1.0,4.0,,,,1153010200,,000000000,,,20100224,20100705.0,20100727.0,1,
1491907,노동부 부산지방노동청 부산종합고용지원센터 지역협력과,지역협력과,4.0,2.0,0.0,1491430,1490000,1490000,1.0,4.0,07,,,2623010100,,000000000,,,20100224,20100705.0,20100727.0,1,
1491908,노동부 부산지방노동청 부산종합고용지원센터 취업지원1과,취업지원1과,4.0,2.0,0.0,1491430,1490000,1490000,1.0,4.0,07,,,2623010100,,000000000,,,20100224,20100705.0,20100727.0,1,
1491909,노동부 부산지방노동청 부산종합고용지원센터 취업지원2과,취업지원2과,4.0,3.0,0.0,1491430,1490000,1490000,1.0,4.0,07,,,2623010100,,000000000,,,20100224,20100705.0,20100727.0,1,
1491910,노동부 부산지방노동청 부산북부지청 부산북부종합고용지원센터 기업지원과,기업지원과,5.0,3.0,0.0,1491436,1490000,1490000,1.0,4.0,07,,,2632010200,,000000000,,,20100224,20100705.0,20100727.0,1,
1491911,노동부 부산지방노동청 양산지청 김해종합고용지원센터 기획총괄과,기획총괄과,5.0,1.0,0.0,1491600,1490000,1490000,1.0,4.0,07,,,4825010300,,000000000,,,20100224,20100705.0,20100727.0,1,
1491912,노동부 부산지방노동청 양산지청 김해종합고용지원센터 취업지원과,취업지원과,5.0,2.0,0.0,1491600,1490000,1490000,1.0,4.0,07,,,4825010300,,000000000,,,20100224,20100705.0,20100727.0,1,
1491913,노동부 부산지방노동청 진주지청 진주종합고용지원센터 기획총괄과,기획총괄과,5.0,1.0,0.0,1491445,1490000,1490000,1.0,4.0,07,,,4817010400,,000000000,,,20100224,20100705.0,20100727.0,1,
1491914,노동부 부산지방노동청 진주지청 진주종합고용지원센터 취업지원과,취업지원과,5.0,2.0,0.0,1491445,1490000,1490000,1.0,4.0,07,,,4817010400,,000000000,,,20100224,20100705.0,20100727.0,1,
1491915,노동부 대구지방노동청 대구종합고용지원센터 지역협력과,지역협력과,4.0,2.0,0.0,1491449,1490000,1490000,1.0,4.0,07,,,2726010100,,000000000,,,20100224,20100705.0,20100727.0,1,
1491916,노동부 대구지방노동청 포항지청 포항종합고용지원센터 기획총괄과,기획총괄과,5.0,1.0,0.0,1491457,1490000,1490000,1.0,4.0,07,,,4711311600,,000000000,,,20100224,20100705.0,20100727.0,1,
1491917,노동부 대구지방노동청 포항지청 포항종합고용지원센터 취업지원과,취업지원과,5.0,2.0,0.0,1491457,1490000,1490000,1.0,4.0,,,,4711311600,,000000000,,,20100224,20100705.0,20100727.0,1,
1491918,노동부 대구지방노동청 구미지청 구미종합고용지원센터 기획총괄과,기획총괄과,5.0,1.0,0.0,1491459,1490000,1490000,1.0,4.0,07,,,4719011000,,000000000,,,20100224,20100705.0,20100727.0,1,
1491919,노동부 대구지방노동청 구미지청 구미종합고용지원센터 취업지원과,취업지원과,5.0,2.0,0.0,1491459,1490000,1490000,1.0,4.0,07,,,4719011000,,000000000,,,20100224,20100705.0,20100727.0,1,
1491920,노동부 경인지방노동청 경인종합고용지원센터 지역협력과,지역협력과,4.0,2.0,0.0,1491464,1490000,1490000,1.0,4.0,07,,,2820010100,,000000000,,,20100224,20100705.0,20100727.0,1,
1491921,노동부 경인지방노동청 경인종합고용지원센터 취업지원1과,취업지원1과,4.0,2.0,0.0,1491464,1490000,1490000,1.0,4.0,07,,,2820010100,,000000000,,,20100224,20100705.0,20100727.0,1,
1491922,노동부 경인지방노동청 경인종합고용지원센터 취업지원2과,취업지원2과,4.0,3.0,0.0,1491464,1490000,1490000,1.0,4.0,07,,,2820010100,,000000000,,,20100224,20100705.0,20100727.0,1,
1491923,노동부 경인지방노동청 수원지청 수원종합고용지원센터 직업능력개발과,직업능력개발과,5.0,4.0,0.0,1491470,1490000,1490000,1.0,4.0,07,,,4111514100,,000000000,,,20100224,20100705.0,20100727.0,1,
1491924,노동부 경인지방노동청 평택지청 평택종합고용지원센터 기획총괄과,기획총괄과,5.0,1.0,0.0,1491474,1490000,1490000,1.0,4.0,07,,,4122010900,,000000000,,,20100224,20100705.0,20100727.0,1,
1491925,노동부 경인지방노동청 평택지청 평택종합고용지원센터 취업지원과,취업지원과,5.0,2.0,0.0,1491474,1490000,1490000,1.0,4.0,07,,,4122010900,,000000000,,,20100224,20100705.0,20100727.0,1,
1491926,노동부 경인지방노동청 부천지청 부천종합고용지원센터 기업지원과,기업지원과,5.0,3.0,0.0,1491475,1490000,1490000,1.0,4.0,07,,,4119510800,,000000000,,,20100224,20100705.0,20100727.0,1,
1491927,노동부 경인지방노동청 안산지청 안산종합고용지원센터 기획총괄과,기획총괄과,5.0,1.0,0.0,1491578,1490000,1490000,1.0,4.0,07,,,4127310100,,000000000,,,20100224,20100705.0,20100727.0,1,
1491928,노동부 경인지방노동청 안산지청 안산종합고용지원센터 취업지원과,취업지원과,5.0,2.0,0.0,1491578,1490000,1490000,1.0,4.0,07,,,4127310100,,000000000,,,20100224,20100705.0,20100727.0,1,
1491929,노동부 경인지방노동청 안산지청 안산종합고용지원센터 기업지원과,기업지원과,5.0,3.0,0.0,1491578,1490000,1490000,1.0,4.0,07,,,4127310100,,000000000,,,20100224,20100705.0,20100727.0,1,
1491930,노동부 경인지방노동청 의정부지청 의정부종합고용지원센터 기업지원과,기업지원과,5.0,3.0,0.0,1491707,1490000,1490000,1.0,4.0,07,,,4115011000,,000000000,,,20100224,20100705.0,20100727.0,1,
1491931,노동부 경인지방노동청 고양지청 고양종합고용지원센터 기획총괄과,기획총괄과,5.0,1.0,0.0,1491716,1490000,1490000,1.0,4.0,07,,,4128510400,,000000000,,,20100224,20100705.0,20100727.0,1,
1491932,노동부 경인지방노동청 고양지청 고양종합고용지원센터 취업지원과,취업지원과,5.0,2.0,0.0,1491716,1490000,1490000,1.0,4.0,07,,,4128510400,,000000000,,,20100224,20100705.0,20100727.0,1,
1491933,노동부 경인지방노동청 고양지청 고양종합고용지원센터 기업지원과,기업지원과,5.0,3.0,0.0,1491716,1490000,1490000,1.0,4.0,07,,,4128510400,,000000000,,,20100224,20100705.0,20100727.0,1,
1491934,노동부 경인지방노동청 고양지청 근로개선지도1과,근로개선지도1과,4.0,3.0,0.0,1491715,1490000,1490000,1.0,4.0,07,,,4128510400,,000000000,,,20100224,20100705.0,20100727.0,1,
1491935,노동부 경인지방노동청 고양지청 근로개선지도2과,근로개선지도2과,4.0,4.0,0.0,1491715,1490000,1490000,1.0,4.0,07,,,4128510400,,000000000,,,20100224,20100705.0,20100727.0,1,
1491936,노동부 광주지방노동청 광주종합고용지원센터 지역협력과,지역협력과,4.0,2.0,0.0,1491485,1490000,1490000,1.0,4.0,07,,,2917010400,,000000000,,,20100224,20100705.0,20100727.0,1,
1491937,노동부 광주지방노동청 광주종합고용지원센터 취업지원1과,취업지원1과,4.0,2.0,0.0,1491485,1490000,1490000,1.0,4.0,07,,,2917010400,,000000000,,,20100224,20100705.0,20100727.0,1,
1491938,노동부 광주지방노동청 광주종합고용지원센터 취업지원2과,취업지원2과,4.0,3.0,0.0,1491485,1490000,1490000,1.0,4.0,07,,,2917010400,,000000000,,,20100224,20100705.0,20100727.0,1,
1491939,노동부 대전지방노동청 대전종합고용지원센터 지역협력과,지역협력과,4.0,2.0,0.0,1491497,1490000,1490000,1.0,4.0,,,,3017010600,,000000000,,,20100224,20100705.0,20100727.0,1,
1492000,고용노동부,고용노동부,1.0,28.0,0.0,0,1492000,1492000,1.0,1.0,01,,,,,,,,20100705,,20191018.0,0,
1492001,고용노동부 장관,장관,2.0,1.0,0.0,1492000,1492000,1492000,1.0,2.0,01,,,,,,,,20100705,,20201229.0,0,
1492002,고용노동부 차관,차관,2.0,3.0,0.0,1492000,1492000,1492000,1.0,4.0,01,,,,,,,,20100705,,20221212.0,0,
1492006,고용노동부 감사관,감사관,2.0,5.0,0.0,1492000,1492000,1492000,1.0,5.0,28,,,,,,,,20100705,,20221212.0,0,
1492130,고용노동부 중앙노동위원회,중앙노동위원회,2.0,18.0,1.0,1492000,1492000,1492000,1.0,6.0,01,30117.0,,1144010200,"정부세종청사 11동 3,4층",003700004,3273-1530,3273-1534,20100705,,20171220.0,0,
1492140,고용노동부 서울지방노동위원회,서울지방노동위원회,2.0,19.0,1.0,1492000,1492000,1492000,1.0,6.0,01,7295.0,,1168010800,서울지방노동위원회,000710000,541-1190,541-1198,20100705,,20171220.0,0,
